,price,host_acceptance_rate,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,instant_bookable,host_total_listings_count,accommodates,bathrooms,beds,review_scores_rating,room_type,neighbourhood,rating_range
4458,1550.0,0.44,1.0,t,t,t,f,1,4,1.0,1.0,4.77,Entire home/apt,Islands,"[4,5]"
4459,1400.0,1.0,1.0,f,t,t,f,2,10,1.5,10.0,,Private room,Central & Western,
4460,507.0,0.91,0.9,t,t,t,f,1,2,1.0,1.0,4.73,Entire home/apt,Kowloon City,"[4,5]"
4462,930.0,0.69,1.0,t,t,t,f,2,2,1.0,1.0,5.0,Entire home/apt,Wan Chai,"[4,5]"
4463,1250.0,,1.0,f,t,t,f,2,3,2.5,3.0,,Entire home/apt,Tai Po,
4464,1474.0,,0.5,f,f,t,f,2,4,1.0,3.0,,Private room,Eastern,
4465,1116.0,0.99,1.0,f,t,t,f,54,2,1.0,1.0,5.0,Entire home/apt,Central & Western,"[4,5]"
4467,801.0,0.98,1.0,f,t,t,t,6,8,1.0,6.0,4.58,Entire home/apt,Yau Tsim Mong,"[4,5]"
4468,324.0,0.82,0.95,f,t,t,f,61,1,1.5,1.0,4.0,Private room,Yau Tsim Mong,"[3,4]"
4469,900.0,0.99,0.78,f,t,t,t,181,2,1.0,1.0,5.0,Private room,Wan Chai,"[4,5]"
4470,1775.0,0.99,0.91,f,t,t,t,48,4,1.0,3.0,4.8,Private room,Yau Tsim Mong,"[4,5]"
4474,450.0,0.17,0.6,f,t,t,f,1,1,1.0,1.0,,Shared room,Kowloon City,
4476,800.0,1.0,1.0,f,t,t,f,20,2,1.0,2.0,4.57,Private room,Yau Tsim Mong,"[4,5]"
4477,920.25,1.0,,f,t,t,t,13,2,1.0,1.0,,Entire home/apt,Central & Western,
4478,920.25,1.0,,f,t,t,t,13,2,1.0,1.0,,Entire home/apt,Central & Western,
4479,907.0,0.7,1.0,t,t,t,f,1,2,1.0,1.0,4.88,Entire home/apt,Central & Western,"[4,5]"
4480,340.0,0.6,0.78,f,t,t,f,76,1,1.0,1.0,,Private room,Central & Western,
4481,1128.0,1.0,1.0,t,t,t,f,1,4,1.0,2.0,4.82,Entire home/apt,Central & Western,"[4,5]"
4482,1257.0,0.44,0.6,f,t,t,f,1,4,1.0,2.0,5.0,Entire home/apt,Wan Chai,"[4,5]"
4483,1200.0,0.97,1.0,t,t,t,f,2,3,1.0,2.0,,Entire home/apt,Yau Tsim Mong,
4484,850.0,1.0,,f,t,t,f,1,2,1.0,1.0,5.0,Entire home/apt,Central & Western,"[4,5]"
4485,1347.0,0.99,0.91,f,t,t,t,48,2,1.0,2.0,4.71,Private room,Yau Tsim Mong,"[4,5]"
4486,1347.0,0.99,0.91,f,t,t,t,48,2,1.0,2.0,4.0,Private room,Yau Tsim Mong,"[3,4]"
4487,1465.0,0.99,0.91,f,t,t,t,48,2,1.0,1.0,3.0,Private room,Yau Tsim Mong,"[2,3]"
4488,1606.0,0.99,0.91,f,t,t,t,48,3,1.0,2.0,4.0,Private room,Yau Tsim Mong,"[3,4]"
4489,920.25,0.93,1.0,f,t,t,f,6,6,1.0,3.0,4.0,Entire home/apt,Wan Chai,"[3,4]"
4490,1085.0,0.99,1.0,f,t,t,f,54,4,1.0,2.0,,Entire home/apt,Central & Western,
4492,1263.0,0.31,0.81,f,t,t,f,31,4,1.0,2.0,4.33,Entire home/apt,Yau Tsim Mong,"[4,5]"
4493,858.0,0.94,1.0,f,t,t,f,4,4,1.0,2.0,,Entire home/apt,Wan Chai,
4494,270.0,1.0,1.0,f,t,t,t,15,2,1.0,1.0,5.0,Private room,Eastern,"[4,5]"
4495,1950.0,0.5,0.25,f,t,t,f,2,8,1.5,4.0,,Entire home/apt,Yuen Long,
4496,1400.0,0.93,1.0,t,t,t,f,2,4,1.0,3.0,5.0,Entire home/apt,Wan Chai,"[4,5]"
4497,1842.0,0.93,0.99,t,t,t,t,49,2,1.0,1.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
4498,600.0,1.0,,f,f,f,f,1,2,1.0,1.0,4.0,Entire home/apt,Wan Chai,"[3,4]"
4500,920.25,,,f,t,t,f,1,16,,50.0,4.5,Private room,Wan Chai,"[4,5]"
4501,1077.0,0.99,1.0,f,t,t,f,54,3,1.0,2.0,1.0,Entire home/apt,Central & Western,"[0,1]"
4502,1800.0,0.79,1.0,t,t,t,f,1,7,3.0,5.0,5.0,Entire home/apt,Tai Po,"[4,5]"
4503,920.25,1.0,0.75,f,t,t,t,2,2,1.0,2.0,,Private room,Islands,
4504,1914.0,0.31,0.81,f,t,t,f,31,4,1.0,2.0,2.5,Entire home/apt,Tai Po,"[2,3]"
4505,614.0,0.69,0.95,f,t,t,f,29,1,1.0,1.0,4.0,Entire home/apt,Yau Tsim Mong,"[3,4]"
4506,580.0,0.69,0.95,f,t,t,f,29,1,1.0,1.0,1.0,Entire home/apt,Yau Tsim Mong,"[0,1]"
4507,228.0,0.99,1.0,f,t,t,t,25,1,1.0,4.0,4.76,Shared room,Yau Tsim Mong,"[4,5]"
4508,1348.0,0.99,0.91,f,t,t,t,48,2,1.0,1.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
4509,1348.0,0.99,0.91,f,t,t,t,48,2,1.0,1.0,,Private room,Yau Tsim Mong,
4510,1348.0,0.99,0.91,f,t,t,t,48,2,1.0,1.0,,Private room,Yau Tsim Mong,
4511,1348.0,0.99,0.91,f,t,t,t,48,2,1.0,1.0,,Private room,Yau Tsim Mong,
4512,1348.0,0.99,0.91,f,t,t,t,48,2,1.0,1.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
4513,1800.0,0.4,0.7,f,t,t,f,2,4,1.5,1.0,5.0,Entire home/apt,Wan Chai,"[4,5]"
4514,981.0,0.27,0.98,f,t,t,f,865,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
4515,550.0,0.27,0.98,f,t,t,f,865,2,1.0,1.0,,Entire home/apt,Central & Western,
4516,920.25,,0.67,f,f,t,t,1,6,2.0,2.0,,Entire home/apt,Tai Po,
4517,1014.0,1.0,1.0,t,t,t,f,1,2,1.0,1.0,4.9,Entire home/apt,Central & Western,"[4,5]"
4518,540.0,0.89,1.0,t,t,t,f,2,2,1.5,1.0,5.0,Private room,Kwun Tong,"[4,5]"
4520,1800.0,1.0,1.0,t,t,t,t,4,6,1.0,3.0,4.67,Entire home/apt,Islands,"[4,5]"
4522,308.0,0.99,1.0,t,t,t,f,25,1,5.0,16.0,4.9,Shared room,Yau Tsim Mong,"[4,5]"
4523,1586.0,0.98,1.0,t,t,t,f,3,6,1.0,,4.53,Entire home/apt,Sham Shui Po,"[4,5]"
4524,640.0,0.96,1.0,f,t,t,f,2,1,1.5,1.0,5.0,Private room,Islands,"[4,5]"
4525,1666.0,0.68,1.0,t,t,t,f,61,6,1.0,3.0,5.0,Entire home/apt,Wan Chai,"[4,5]"
4526,686.0,0.73,0.1,f,t,t,f,5,2,1.0,1.0,,Private room,Yau Tsim Mong,
4527,920.25,,,f,t,t,f,3,6,0.5,1.0,,Private room,Tsuen Wan,
4528,214.0,0.77,0.96,f,t,t,f,94,1,4.0,1.0,4.25,Private room,Central & Western,"[4,5]"
4529,600.0,1.0,1.0,t,t,t,t,22,2,1.0,1.0,4.74,Private room,Yau Tsim Mong,"[4,5]"
4530,500.0,1.0,1.0,t,t,t,t,22,2,1.0,1.0,4.72,Private room,Yau Tsim Mong,"[4,5]"
4531,487.0,1.0,1.0,t,t,t,t,22,2,1.0,1.0,4.81,Private room,Yau Tsim Mong,"[4,5]"
4532,481.0,1.0,1.0,t,t,t,t,22,2,1.5,1.0,4.73,Private room,Yau Tsim Mong,"[4,5]"
4533,270.0,0.68,1.0,t,t,t,f,61,1,2.0,1.0,5.0,Private room,Central & Western,"[4,5]"
4534,200.0,0.68,1.0,t,t,t,f,61,1,1.0,1.0,,Private room,Central & Western,
4535,530.0,1.0,1.0,f,t,t,t,4,2,1.0,2.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
4536,370.0,0.68,1.0,t,t,t,f,61,1,1.0,1.0,,Private room,Central & Western,
4538,1191.0,0.99,1.0,f,t,t,f,54,2,1.0,1.0,,Entire home/apt,Wan Chai,
4539,1134.0,0.99,1.0,f,t,t,f,54,4,1.0,2.0,,Entire home/apt,Central & Western,
4540,1030.0,0.99,1.0,f,t,t,f,54,2,1.0,1.0,,Entire home/apt,Central & Western,
4541,1506.0,1.0,,f,t,f,f,17,2,1.0,1.0,4.67,Private room,Wan Chai,"[4,5]"
4542,475.0,1.0,1.0,f,t,t,t,4,2,1.0,1.0,,Private room,Yau Tsim Mong,
4543,500.0,0.9,0.9,f,f,t,f,3,2,6.0,10.0,3.0,Private room,Yau Tsim Mong,"[2,3]"
4544,300.0,0.77,1.0,f,t,t,f,102,2,1.0,1.0,2.0,Private room,Wan Chai,"[1,2]"
4545,1600.0,0.42,0.3,f,t,t,f,1,4,1.0,1.0,5.0,Entire home/apt,Central & Western,"[4,5]"
4546,351.0,0.68,1.0,t,t,t,f,61,2,1.0,1.0,,Private room,Central & Western,
4547,270.0,0.68,1.0,t,t,t,f,61,1,1.0,1.0,4.0,Private room,Central & Western,"[3,4]"
4548,173.0,0.68,1.0,t,t,t,f,61,1,1.0,1.0,,Private room,Central & Western,
4549,300.0,0.68,1.0,t,t,t,f,61,1,1.0,1.0,,Private room,Central & Western,
4550,320.0,0.68,1.0,t,t,t,f,61,1,1.0,1.0,,Private room,Central & Western,
4551,400.0,0.68,1.0,t,t,t,f,61,1,1.0,1.0,,Private room,Central & Western,
4552,290.0,0.68,1.0,t,t,t,f,61,1,1.0,1.0,,Private room,Central & Western,
4553,300.0,0.77,1.0,f,t,t,f,102,2,1.0,1.0,,Private room,Wan Chai,
4554,190.0,0.68,1.0,t,t,t,f,61,1,1.0,1.0,,Private room,Central & Western,
4555,529.0,0.68,1.0,t,t,t,f,61,2,1.5,1.0,4.5,Entire home/apt,Central & Western,"[4,5]"
4556,350.0,0.68,1.0,t,t,t,f,61,1,1.5,1.0,,Private room,Yau Tsim Mong,
4557,401.0,0.68,1.0,t,t,t,f,61,2,1.0,1.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
4558,250.0,0.68,1.0,t,t,t,f,61,1,1.0,1.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
4559,263.0,0.68,1.0,t,t,t,f,61,1,1.5,1.0,,Private room,Yau Tsim Mong,
4560,158.0,0.68,1.0,t,t,t,f,61,1,1.0,1.0,,Private room,Wan Chai,
4561,275.0,0.68,1.0,t,t,t,f,61,1,1.0,1.0,,Private room,Wan Chai,
4562,451.0,0.68,1.0,t,t,t,f,61,1,1.0,1.0,4.0,Private room,Central & Western,"[3,4]"
4563,350.0,0.68,1.0,t,t,t,f,61,1,1.0,1.0,,Private room,Wan Chai,
4564,920.25,1.0,1.0,t,t,t,f,2,6,2.5,3.0,4.9,Entire home/apt,Islands,"[4,5]"
4565,600.0,0.77,1.0,f,t,t,f,102,2,1.0,1.0,5.0,Private room,Wan Chai,"[4,5]"
4566,310.0,0.77,1.0,f,t,t,f,102,2,1.0,1.0,5.0,Private room,Wan Chai,"[4,5]"
4567,779.0,0.5,1.0,f,t,t,f,1,1,1.0,1.0,5.0,Entire home/apt,Central & Western,"[4,5]"
4569,920.25,0.71,1.0,f,t,t,f,1,6,1.0,3.0,5.0,Entire home/apt,Central & Western,"[4,5]"
4570,1438.0,0.99,1.0,f,t,t,f,54,4,1.0,2.0,1.0,Entire home/apt,Central & Western,"[0,1]"
4571,1443.0,0.99,1.0,f,t,t,f,54,4,2.0,2.0,5.0,Entire home/apt,Yau Tsim Mong,"[4,5]"
4572,631.0,0.95,,t,t,t,f,1,2,1.0,1.0,4.88,Private room,Central & Western,"[4,5]"
4573,920.25,,0.0,f,t,t,f,3,2,1.5,2.0,,Entire home/apt,Sai Kung,
4574,250.0,0.77,1.0,f,t,t,f,102,1,3.0,4.0,,Shared room,Wan Chai,
4576,210.0,0.99,1.0,f,t,t,t,7,3,1.0,1.0,4.91,Private room,Wan Chai,"[4,5]"
4577,481.0,0.9,0.9,f,f,t,t,3,3,1.5,2.0,,Entire home/apt,Yau Tsim Mong,
4578,591.0,0.92,1.0,t,t,t,f,5,2,1.0,2.0,,Private room,Sai Kung,
4579,933.0,0.32,0.67,f,t,t,f,1,2,1.0,1.0,4.94,Entire home/apt,Central & Western,"[4,5]"
4580,1500.0,1.0,,f,t,t,f,3,3,1.0,1.0,5.0,Entire home/apt,Central & Western,"[4,5]"
4581,210.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Eastern,
4582,563.0,0.35,1.0,f,t,t,f,1,3,1.5,2.0,5.0,Entire home/apt,Central & Western,"[4,5]"
4583,1595.0,1.0,,f,t,f,f,17,2,1.0,1.0,5.0,Private room,Wan Chai,"[4,5]"
4584,551.0,0.92,1.0,t,t,t,f,5,1,1.0,1.0,,Private room,Sai Kung,
4586,1850.0,1.0,1.0,t,t,t,t,1,5,1.0,2.0,4.88,Entire home/apt,Wan Chai,"[4,5]"
4587,1093.0,0.53,1.0,f,t,t,f,1,2,1.0,1.0,4.73,Entire home/apt,Central & Western,"[4,5]"
4588,589.0,0.95,1.0,t,t,t,f,3,1,1.0,1.0,4.95,Entire home/apt,Sham Shui Po,"[4,5]"
4589,771.0,1.0,1.0,f,t,t,f,20,2,1.0,1.0,3.67,Private room,Yau Tsim Mong,"[3,4]"
4590,1674.0,1.0,,f,t,f,f,17,2,1.0,1.0,,Private room,Wan Chai,
4591,920.25,1.0,,f,t,f,f,17,2,1.0,1.0,,Private room,Wan Chai,
4592,1506.0,1.0,,f,t,f,f,17,2,1.0,1.0,5.0,Private room,Wan Chai,"[4,5]"
4593,1595.0,1.0,,f,t,f,f,17,2,1.0,1.0,5.0,Private room,Wan Chai,"[4,5]"
4594,1674.0,1.0,,f,t,f,f,17,2,1.0,1.0,,Private room,Wan Chai,
4595,920.25,1.0,,f,t,f,f,17,2,1.0,1.0,,Private room,Wan Chai,
4596,943.0,0.66,1.0,f,t,t,f,14,3,1.0,2.0,3.0,Private room,Yau Tsim Mong,"[2,3]"
4597,800.0,0.66,1.0,f,t,t,f,14,2,1.0,1.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
4598,1200.0,0.66,1.0,f,t,t,f,14,2,1.0,1.0,,Private room,Yau Tsim Mong,
4599,457.0,0.92,1.0,f,t,t,f,40,1,1.0,1.0,5.0,Private room,Eastern,"[4,5]"
4600,829.0,0.99,1.0,f,t,t,t,25,2,1.0,1.0,4.64,Private room,Yau Tsim Mong,"[4,5]"
4601,849.0,0.95,1.0,t,t,t,f,7,3,1.0,1.0,4.89,Entire home/apt,Central & Western,"[4,5]"
4603,280.0,0.99,1.0,t,t,t,f,3,1,1.0,1.0,4.84,Private room,Eastern,"[4,5]"
4604,1521.0,0.95,1.0,f,t,t,f,17,3,1.0,1.0,4.71,Entire home/apt,Wan Chai,"[4,5]"
4605,355.0,0.68,1.0,t,t,t,f,61,1,1.0,1.0,,Private room,Yau Tsim Mong,
4606,280.0,0.77,1.0,f,t,t,f,102,2,1.0,1.0,,Private room,Wan Chai,
4607,180.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Yau Tsim Mong,
4608,1506.0,1.0,,f,t,f,f,17,2,1.0,1.0,3.0,Private room,Wong Tai Sin,"[2,3]"
4609,250.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Kowloon City,
4610,140.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,3.0,Private room,Wan Chai,"[2,3]"
4611,577.0,1.0,0.25,f,t,t,f,4,2,1.0,2.0,,Shared room,Tai Po,
4612,130.0,0.29,1.0,f,t,t,f,382,1,1.0,4.0,,Private room,Yau Tsim Mong,
4613,110.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Shared room,Yau Tsim Mong,
4614,140.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Eastern,
4615,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Yau Tsim Mong,
4616,160.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Yau Tsim Mong,
4617,180.0,0.29,1.0,f,t,t,f,382,2,1.0,4.0,,Shared room,Yau Tsim Mong,
4618,600.0,0.77,1.0,f,t,t,f,102,2,1.0,1.0,,Private room,Wan Chai,
4619,160.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Yau Tsim Mong,
4620,135.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Yau Tsim Mong,
4621,180.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Yau Tsim Mong,
4622,220.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Yau Tsim Mong,
4623,275.0,0.29,1.0,f,t,t,f,382,4,1.0,1.0,,Private room,Yau Tsim Mong,
4624,275.0,0.29,1.0,f,t,t,f,382,4,1.0,1.0,,Private room,Yau Tsim Mong,
4625,275.0,0.29,1.0,f,t,t,f,382,4,1.5,1.0,,Shared room,Yau Tsim Mong,
4626,160.0,0.29,1.0,f,t,t,f,382,1,2.0,1.0,,Private room,Yau Tsim Mong,
4627,150.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Yau Tsim Mong,
4628,686.0,0.73,0.1,f,t,t,f,5,2,1.0,1.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
4629,1200.0,0.98,1.0,t,t,t,f,66,3,1.0,2.0,,Entire home/apt,Central & Western,
4630,180.0,0.29,1.0,f,t,t,f,382,1,2.0,1.0,,Private room,Sham Shui Po,
4631,955.0,1.0,1.0,t,t,t,t,1,4,1.0,2.0,5.0,Entire home/apt,Yuen Long,"[4,5]"
4633,160.0,0.29,1.0,f,t,t,f,382,2,0.5,1.0,,Private room,Yau Tsim Mong,
4634,160.0,0.29,1.0,f,t,t,f,382,2,1.5,1.0,4.0,Private room,Yau Tsim Mong,"[3,4]"
4635,160.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Eastern,
4636,500.0,0.77,1.0,f,t,t,f,102,2,1.0,1.0,,Private room,Wan Chai,
4637,1014.0,1.0,1.0,f,t,t,f,3,8,1.0,6.0,5.0,Entire home/apt,Yau Tsim Mong,"[4,5]"
4638,145.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Eastern,
4639,220.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,3.0,Private room,Wan Chai,"[2,3]"
4640,140.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Wan Chai,
4641,180.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
4642,200.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Sham Shui Po,
4643,1242.0,1.0,1.0,f,t,t,t,2,5,2.0,4.0,4.76,Entire home/apt,Wan Chai,"[4,5]"
4644,130.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Central & Western,
4645,1000.0,1.0,1.0,t,t,t,f,51,4,1.0,2.0,4.0,Entire home/apt,Wan Chai,"[3,4]"
4646,600.0,0.77,1.0,f,t,t,f,102,2,1.0,1.0,5.0,Private room,Wan Chai,"[4,5]"
4647,160.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Yau Tsim Mong,
4648,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Sham Shui Po,
4649,230.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
4650,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Wan Chai,
4651,210.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,5.0,Private room,Wan Chai,"[4,5]"
4652,150.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
4653,130.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Central & Western,
4654,1031.0,1.0,0.86,f,t,t,f,1,2,1.0,1.0,5.0,Entire home/apt,Wan Chai,"[4,5]"
4655,920.25,0.51,1.0,t,t,t,f,21,10,5.0,5.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
4657,920.25,,0.0,f,t,t,t,1,4,1.0,1.0,,Entire home/apt,Sham Shui Po,
4658,299.0,0.82,1.0,f,t,t,f,10,2,1.0,1.0,4.67,Entire home/apt,Yau Tsim Mong,"[4,5]"
4659,367.0,0.48,0.44,f,t,t,f,6,2,1.0,1.0,4.15,Private room,Wan Chai,"[4,5]"
4660,160.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Eastern,
4661,180.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Eastern,
4662,220.0,0.29,1.0,f,t,t,f,382,2,1.0,2.0,,Entire home/apt,Wan Chai,
4663,155.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,3.0,Private room,Eastern,"[2,3]"
4664,210.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
4665,230.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Wan Chai,
4666,230.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
4667,200.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
4668,474.0,0.9,0.9,f,f,t,t,3,3,6.0,10.0,,Private room,Yau Tsim Mong,
4669,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Yau Tsim Mong,
4670,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Wan Chai,
4671,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Wan Chai,
4672,180.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Yau Tsim Mong,
4673,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
4674,180.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Yau Tsim Mong,
4675,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
4676,230.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Wan Chai,
4677,230.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
4679,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
4680,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Yau Tsim Mong,
4681,250.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Kowloon City,
4682,250.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Kowloon City,
4683,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Wan Chai,
4684,200.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Wan Chai,
4685,230.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Central & Western,
4686,692.0,0.95,1.0,t,t,t,f,3,1,1.5,1.0,4.96,Private room,Islands,"[4,5]"
4687,1500.0,1.0,1.0,f,t,t,f,1,4,1.0,2.0,4.78,Entire home/apt,Sai Kung,"[4,5]"
4688,796.0,0.83,1.0,f,t,t,f,4,2,1.0,1.0,5.0,Entire home/apt,Wan Chai,"[4,5]"
4689,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
4690,130.0,0.29,1.0,f,t,t,f,382,2,0.0,1.0,,Private room,Yau Tsim Mong,
4691,130.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Yau Tsim Mong,
4692,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Sham Shui Po,
4693,200.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Wan Chai,
4694,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Wan Chai,
4695,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Sham Shui Po,
4696,180.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
4697,250.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Entire home/apt,Wan Chai,
4698,250.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Wan Chai,
4699,230.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Eastern,
4700,250.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Kowloon City,
4701,230.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Central & Western,
4702,180.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Yau Tsim Mong,
4703,160.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Wan Chai,
4704,230.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Central & Western,
4705,130.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Central & Western,
4706,250.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Kowloon City,
4707,300.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Central & Western,
4708,250.0,0.29,1.0,f,t,t,f,382,2,2.0,1.0,,Private room,Yau Tsim Mong,
4709,200.0,0.29,1.0,f,t,t,f,382,2,2.0,1.0,,Private room,Wan Chai,
4710,130.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Yau Tsim Mong,
4711,130.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Yau Tsim Mong,
4712,217.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
4713,130.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Central & Western,
4714,200.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
4715,200.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Central & Western,
4716,130.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Sham Shui Po,
4717,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
4718,180.0,0.29,1.0,f,t,t,f,382,2,1.5,1.0,,Shared room,Yau Tsim Mong,
4719,180.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Wan Chai,
4720,180.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Entire home/apt,Wan Chai,
4721,600.0,0.77,1.0,f,t,t,f,102,1,1.0,1.0,4.0,Private room,Wan Chai,"[3,4]"
4722,130.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Yau Tsim Mong,
4723,170.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Wan Chai,
4724,130.0,0.29,1.0,f,t,t,f,382,2,1.0,1.0,,Private room,Yau Tsim Mong,
4725,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
4726,130.0,0.29,1.0,f,t,t,f,382,1,0.5,1.0,,Private room,Central & Western,
4727,180.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
4728,130.0,0.29,1.0,f,t,t,f,382,1,,1.0,,Private room,Central & Western,
4729,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
4730,180.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
4731,130.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Wan Chai,
4732,250.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Wan Chai,
4733,150.0,0.29,1.0,f,t,t,f,382,1,1.0,1.0,,Private room,Central & Western,
